2.085110023512870003e-01,3.601622467210790490e-01,5.718740867244331838e-05
1.511662863159198844e-01,7.337794540855652192e-02,4.616929738439889963e-02
9.313010568883545170e-02,1.727803635215238720e-01,1.983837371153349682e-01
2.694083670016784726e-01,2.095972572016474023e-01,3.426097501983797478e-01
1.022261248657587163e-01,4.390587181954727081e-01,1.369379659896308166e-02
3.352337550892011131e-01,2.086524011835634851e-01,2.793449142228758286e-01
7.019346929761688392e-02,9.905074454243939508e-02,4.003722843377683360e-01
4.841307878596987635e-01,1.567120890796214194e-01,3.461613078346570394e-01
4.381945761480191548e-01,4.473033317519236607e-01,4.252210568488895559e-02
1.952739161644118093e-02,8.491520978228445093e-02,4.390712517147065674e-01
4.917341691652504787e-02,2.105538125025260832e-01,4.789447650752509666e-01
2.665826424865085365e-01,3.459385569752366774e-01,1.577578155030314733e-01
3.432504638407918307e-01,4.173128359486864558e-01,9.144138672095902809e-03
3.750721574724837359e-01,4.944305444532473559e-01,3.740828271899196977e-01
1.402219960322025893e-01,3.946396642257442577e-01,5.161300328882101329e-02
2.239467630879525828e-01,4.542977515465477789e-01,1.468070741868397477e-01
1.438876692931743695e-01,6.501428605913883718e-02,9.683478935148537303e-03
3.394177664699454811e-01,1.058140580000295206e-01,1.327733296861131063e-01
2.457865796401691449e-01,2.668127255854019220e-02,2.870588027460065361e-01
7.336428745290507480e-02,2.946527684516421219e-01,3.498791800104655847e-01
5.116721441391292036e-02,2.070279939097841582e-01,3.472000788638725521e-01
2.070896347634513246e-01,2.497672947304357960e-02,2.679482029577557878e-01
3.318973226098944074e-01,2.574445560291542812e-01,4.722973779954066642e-01
2.932775202509964596e-01,4.517009576439417473e-01,6.873735207311876261e-02
6.963817362537927380e-02,4.036956443547619067e-01,1.988384184927667886e-01
8.267709855846638867e-02,4.637542901980169496e-01,1.738829298727532779e-01
3.754060515680777699e-01,3.629989926752257290e-01,4.416530456029049145e-01
3.118361035278044424e-01,3.754712170136685900e-01,1.744491709889212649e-01
1.349639458825130367e-01,4.479431090980334207e-01,2.140455949356474541e-01
4.824200235741927800e-01,3.317207489092240391e-01,3.108478601045608913e-01
5.737298647668759299e-02,4.747446293535356188e-01,2.249560667399702618e-01
2.891948071935658837e-01,2.040684013806405850e-01,1.185134901215138536e-01
4.516897602811268952e-01,2.868397433361429272e-01,1.435163515579485072e-03
3.085724568103619392e-01,1.633224508860480761e-01,2.635290511288046478e-01
4.429710496553872501e-01,1.786348800012498850e-01,4.542675754598995974e-01
3.116800578959013635e-01,7.910621423278141329e-03,4.647186168718806520e-01
3.454484587584619737e-01,4.986614252257402513e-01,8.617025417266427345e-02
6.856787481443887833e-02,4.662977315185817817e-01,3.484090807449500837e-01
3.300008636103124449e-02,3.777315263012331892e-01,3.769380942306231885e-01
4.615122677732416689e-01,3.557623793142358770e-01,6.213548098608234760e-02
9.940066919897794229e-03,1.310549343885963891e-02,1.415324401039730340e-02
1.231055338015229483e-01,4.300139743414440052e-01,2.694155321708264217e-01
2.764109893428829401e-01,4.210154461798028547e-01,6.208665755995557145e-02
1.395918395055697481e-01,2.928796357291439389e-01,4.847978741598372721e-01
2.805151096278549749e-01,9.323644686471510568e-03,4.003163363403081654e-01
1.164871369205102147e-01,4.035525978093895683e-01,1.939303220320858778e-01
4.317709272797143338e-01,3.735608213685923107e-01,2.781201169952094432e-01
6.822761283034251001e-02,2.995884475610582909e-02,6.067172787036867465e-02
2.227593927238086247e-02,5.374706455304645303e-02,1.128546693039273463e-01
3.564944901913383313e-01,2.798584910270712212e-01,6.277990079557926872e-03
3.598713984474338767e-02,4.836381650001360111e-01,2.840502309599710618e-01
1.016466173304952370e-01,1.261628722851617090e-01,3.719129270375464702e-01
9.771474055465939612e-02,2.906794636366288875e-01,4.850099945441561644e-01
4.234144007450176272e-01,1.199238795737930796e-01,2.468848571343649767e-01
3.099778591906898750e-01,4.144904497750893646e-01,7.839569732304213501e-02
9.288101088704758812e-03,3.501107185961116475e-02,2.431725554685159052e-01
3.031647308266651741e-01,2.844257185432406687e-01,1.586812046610803772e-01
4.943080772062244388e-01,2.898726096228984583e-01,1.900705863117752026e-01
2.754741095589484101e-01,3.726672154532510439e-01,3.346164467265922982e-01
1.324597788314046953e-01,3.316741721422078459e-02,1.850420989570531471e-01
3.148587535107822410e-01,1.050870049574197940e-01,3.763777768694069326e-01
3.326824067705747012e-02,1.301575492892704800e-01,4.023772818716727095e-01
9.671714131166386785e-02,3.197304404399700650e-01,2.623351545618668457e-01
4.624039851996753492e-01,1.316483852435554880e-01,3.298054534201189103e-02
3.675329816443347331e-01,3.860890147716233844e-01,4.539079262517620172e-01
4.659860345984186414e-01,6.975786487798507629e-03,1.171810430607102549e-01
3.083891785008288089e-01,4.745081603438082163e-01,4.750880596235398379e-01
2.783265940975782060e-01,4.578031748831372649e-01,3.207831044731687675e-01
1.950038570706231211e-01,2.429953335484548727e-01,3.021552414599866232e-01
2.747739607542812879e-01,4.630907133532268238e-01,4.593667178168030496e-01
1.974378064617774431e-01,4.816312642203559036e-01,8.697783334023218016e-02
6.316475971981866389e-02,6.753957902336565899e-02,2.528310828384483511e-01
1.076240263709898892e-02,4.739851056088404957e-01,4.135577355853662374e-01
7.509490371061189329e-03,8.809812778752762474e-02,1.660317871834184889e-01
6.549842240545844518e-02,4.047453460632910449e-01,1.723683263416467271e-01
4.700537411666835808e-01,2.910070899735400229e-01,4.394159922059220347e-01
4.223672226961109333e-01,4.526961593543246121e-01,2.299401329084034828e-01
2.731734080101866358e-01,3.993017955760196913e-01,1.428594258670737860e-01
2.451267613099638587e-01,2.995551538229391797e-01,7.766637775417861711e-03
2.967407040983185973e-01,2.168381744947291412e-01,4.036802644424207220e-01
1.576224015476864748e-01,4.464443542625756711e-01,2.889286076422677429e-01
9.200510081373253213e-02,3.939646169127521413e-01,3.060155885224669636e-01
2.695463603687647813e-02,2.100968400005661096e-01,3.395344182827148005e-01
4.593008889887629231e-01,2.010124456787165670e-04,4.883795745155298240e-01
1.882901573728872346e-01,4.868917691791612712e-01,3.023580504870265195e-01
4.144229039903464806e-01,2.873557523540511416e-01,3.140380991536751987e-01
1.427881408478469671e-01,2.934166703280414734e-01,3.750108818513299691e-01
4.291569182145211769e-01,3.775410942338400799e-01,3.490286242236514958e-01
4.322397150272999089e-01,1.613404984183732238e-01,3.353943953937936207e-01
2.254369682066745817e-01,1.910513760157586116e-01,2.054056749610927990e-01
2.007397917347703009e-01,1.586919729791384515e-01,3.109596839601507234e-01
2.151236354106321746e-01,4.869010389636261316e-01,3.389004457171555518e-01
9.928494421355543720e-02,2.133505046740163946e-01,1.716731198872115116e-01
3.988194019792832834e-01,4.399991442817158815e-01,4.519209779131859728e-01
3.313599061876311147e-01,1.351041310148788921e-01,1.261833507522948650e-01
4.274489713487011899e-01,2.638573231543733244e-01,4.010805420022990342e-01
2.862442585958031582e-01,3.665712626437555577e-01,2.595058137320279124e-01
3.854419552509439906e-01,2.844289953523577719e-01,2.328549392959904374e-01
1.713444539766408869e-01,3.410467420835205932e-02,1.889620896640499259e-01
3.981303884912618107e-02,4.914085568652225011e-01,9.080642566538188465e-02
4.059293488602698785e-01,4.374808224779490606e-01,3.442066261929716542e-01
2.847472063726878555e-01,8.048571840780438524e-02,2.334400113816531563e-01
1.725860255776074936e-01,1.125199789070422951e-01,2.962559343828983782e-01
1.561349188509584818e-01,4.581527767341753710e-01,4.548177624757785420e-01
1.285591468910980972e-01,5.544565037201459878e-02,9.648136600955642406e-02
2.497920853394430263e-01,3.642928339872981147e-01,1.040972192043957412e-01
1.240167791886153670e-01,4.258359374681834897e-01,2.079243591337636698e-01
